Mountaineering,"Mountaineering , or  alpinism , is the set of activities that involves ascending mountains. Mountaineering-related activities include traditional outdoor climbing, skiing, and traversing via ferratas. Indoor climbing, sport climbing and bouldering are also considered mountaineering by some. Unlike most sports, mountaineering lacks widely-applied formal rules, regulations, and governance; mountaineers adhere to a large variety of techniques and philosophies when climbing mountains. Numerous local alpine clubs support mountaineers by hosting resources and social activities. A federation of alpine clubs, the International Climbing and Mountaineering Federation (UIAA), is the International Olympic Committee-recognized world organization for mountaineering and climbing.",https://en.wikipedia.org/wiki/Mountaineering
Museum visiting,bad title,
Mushroom hunting/mycology,bad title,
Netball,"Netball  is a ball sport played by two teams of seven players. Netball is most popular in many Commonwealth nations, specifically in schools, and is predominantly played by women. According to the INF, netball is played by more than 20 million people in more than 80 countries. Major domestic leagues in the sport include the Netball Superleague in Great Britain, Suncorp Super Netball in Australia and the ANZ Premiership in New Zealand. Four major competitions take place internationally: the quadrennial World Netball Championships, the Commonwealth Games, and the yearly Quad Series and Fast5 Series. In 1995, netball became an International Olympic Committee recognised sport, but it has not been played at the Olympics.  Games are played on a rectangular court with raised goal rings at each end. Each team attempts to score goals by passing a ball down the court and shooting it through its goal ring. Players are assigned specific positions, which define their roles within the team and restrict their movement to certain areas of the court. During general play, a player with the ball can hold on to it for only three seconds before shooting for a goal or passing to another player. The winning team is the one that scores the most goals. Netball games are 60 minutes long. Variations have been developed to increase the game's pace and appeal to a wider audience.  Its development, derived from early versions of basketball, began in England in the 1890s. By 1960, international playing rules had been standardised for the game, and the International Federation of Netball and Women's Basketball (later renamed the International Netball Federation (INF)) was formed. As of 2019, the INF comprises more than 70 national teams organized into five global regions.",https://en.wikipedia.org/wiki/Netball
Noodling,"Noodling  is fishing for catfish using one's bare hands, and is practiced primarily in the southern United States. The noodler places their hand inside a discovered catfish hole. Many other names are used in different regions for the same activity.  The term ""noodling"", although today used primarily towards the capture of flathead catfish, can and has been applied to all hand fishing methods, regardless of the method or species of fish sought. The origin of the term is unknown.  Noodling as a term has also been applied to various unconventional methods of fishing, such as any which do not use bait, rod and reel, speargun, etc., but this usage is much less common. The term has also been applied to the similar capture of snapping turtles. Due to concerns over the safety of noodlers and sustainability of fish populations, the technique is illegal in some states where it was once traditionally practiced. As of 2002, it was legal in some form in fourteen states, sometimes with restrictions on the species or sizes of fish, and on the specific methods that may be employed: Alabama, Arkansas, Georgia, Illinois,  Kansas, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, Oklahoma, South Carolina, Tennessee, and Wisconsin. It has since been legalized in Texas and West Virginia.",https://en.wikipedia.org/wiki/Noodling
Nordic skating,"Tour skating  is recreational long distance ice skating on natural ice. It is particularly popular in the Netherlands and the Nordic countries. It is becoming more popular in areas of North America such as New England,Southcentral Alaska, and Nova Scotia. While Nordic skating usually involves tours over open ice on marshes, lakes, rivers, or sea, in the Netherlands skaters follow marked routes on frozen canals and connected lakes. Consequently, there are differences in equipment and skating styles between these two regions. Alaskans often include winter camping on longer journeys of a hundred miles or more.  Nordic skating is a popular activity in Sweden but is also becoming more popular in Finland and Norway, where it is called  långfärdsskridskoåkning   (in Swedish) ,  retkiluistelu   (in Finnish)  and  turskøyting   (in Norwegian) . In Canada and the United States this style is often called  Nordic skating . Other names used are  trip skating  and  wild skating .  Dutch skating is called  toerschaatsen  and is regarded by some as a sport in its own right.",https://en.wikipedia.org/wiki/Tour skating
Orienteering,"Orienteering  is a group of sports that require navigational skills using a map and compass to navigate from point to point in diverse and usually unfamiliar terrain whilst moving at speed. Participants are given a topographical map, usually a specially prepared orienteering map, which they use to find control points. Originally a training exercise in land navigation for military officers, orienteering has developed many variations. Among these, the oldest and the most popular is foot orienteering.  For the purposes of this article, foot orienteering serves as a point of departure for discussion of all other variations, but almost any sport that involves racing against a clock and requires navigation with a map is a type of orienteering.  Orienteering is included in the programs of world sporting events including the World Games (see Orienteering at the World Games) and World Police and Fire Games.",https://en.wikipedia.org/wiki/Orienteering
Paintball,"Paintball  is a competitive team shooting sport in which players eliminate opponents from play by hitting them with spherical dye-filled gelatin capsules called paintballs that break upon impact. Paintballs are usually shot using low-energy air weapons called paintball markers that are powered by compressed air (nitrogen) or carbon dioxide and were originally designed for remotely marking trees and cattle. The game was initially developed in May 1981 in New Hampshire by Hayes Noel, a Wall Street stock trader, and Charles Gaines, an outdoorsman and writer. A debate arose between them about whether a city-dweller had the instinct to survive in the woods against a man who had spent his youth hunting, fishing, and building cabins. The two men chanced upon an advertisement for a paint gun in a farm catalogue and were inspired to use it to settle their argument with 10 other men all in individual competition, eventually creating the sport of paintball. The sport is played for recreation and is also played at a formal sporting level with organized competition that involves major tournaments, professional teams, and players. Paintball technology is also used by military forces, law enforcement, paramilitary, and security organizations to supplement military or other training.  Games can be played on indoor or outdoor fields of varying sizes. A playing field may have natural or artificial terrain which players use for tactical cover. Game types and goals vary, but include capture the flag, elimination,  defending or attacking a particular point or area, or capturing objects of interest hidden in the playing area. Depending on the variant played, games can last from minutes to hours, or even  days  in ""scenario play"".  The legality of the sport and use of paintball markers varies among countries and regions. In most areas where regulated play is offered, players are required to wear protective masks, use barrel-blocking safety equipment, and strictly enforce safe game rules.",https://en.wikipedia.org/wiki/Paintball
Paragliding,"Paragliding  is the recreational and competitive adventure sport of flying  paragliders : lightweight, free-flying, foot-launched glider aircraft with no rigid primary structure. The pilot sits in a harness or lies supine in a cocoon-like 'speed bag' suspended below a fabric wing.  Wing shape is maintained by the suspension lines, the pressure of air entering vents in the front of the wing, and the aerodynamic forces of the air flowing over the outside.  Despite not using an engine, paraglider flights can last many hours and cover many hundreds of kilometres, though flights of one to two hours and covering some tens of kilometres are more the norm. By skillful exploitation of sources of lift, the pilot may gain height, often climbing to altitudes of a few thousand metres.",https://en.wikipedia.org/wiki/Paragliding
Parkour,"Parkour  ( French:  [paʁkuʁ] ) is a training discipline using movement that developed from military obstacle course training. Practitioners, called tracers or  traceurs , aim to get from one point to another in a complex environment, without assistive equipment and in the fastest and most efficient way possible. Parkour includes running, climbing, swinging, vaulting, jumping, plyometrics, rolling, quadrupedal movement (crawling) and other movements as deemed most suitable for the situation (not to be confused with freerunning). Parkour's development from military training gives it some aspects of a non-combative martial art.  Parkour is an activity that can be practiced alone or with others and is usually carried out in urban spaces, though it can be done anywhere. Parkour involves seeing one's environment in a new way, and imagining the potential for navigating it by movement around, across, through, over and under its features. Parkour as a type of movement was established by David Belle in France in 1988, however the practice of similar movements in various communities around the world leads to discussion of the relevance of such an attribution. The discipline was popularised in the late 1990s and 2000s through films, documentaries, video games and advertisements.",https://en.wikipedia.org/wiki/Parkour
Photography,"Photography  is the art, application, and practice of creating durable images by recording light, either electronically by means of an image sensor, or chemically by means of a light-sensitive material such as photographic film. It is employed in many fields of science, manufacturing (e.g., photolithography), and business, as well as its more direct uses for art, film and video production, recreational purposes, hobby, and mass communication. Typically, a lens is used to focus the light reflected or emitted from objects into a real image on the light-sensitive surface inside a camera during a timed exposure. With an electronic image sensor, this produces an electrical charge at each pixel, which is electronically processed and stored in a digital image file for subsequent display or processing. The result with photographic emulsion is an invisible latent image, which is later chemically ""developed"" into a visible image, either negative or positive depending on the purpose of the photographic material and the method of processing. A negative image on film is traditionally used to photographically create a positive image on a paper base, known as a print, either by using an enlarger or by contact printing.",https://en.wikipedia.org/wiki/Photography
Picnicking,"A  picnic  is a meal taken outdoors ( al fresco ) as part of an excursion – ideally in scenic surroundings, such as a park, lakeside, or other place affording an interesting view, or else in conjunction with a public event such as preceding an open-air theater performance, and usually in summer.  Picnics are usually meant for the late mornings or midday breakfasts, but could also be held as a luncheon or a dinner event. Descriptions of picnics show that the idea of a meal that was jointly contributed and was enjoyed out-of-doors was essential to a picnic from the early 19th century. Picnics are often family-oriented but can also be an intimate occasion between two people or a large get together such as company picnics and church picnics or clubs and community get togethers or of community care units. It is also sometimes combined with a cookout, usually a form of barbecue: either grilling (griddling, gridironing, or charbroiling), braising (by combining a charbroil or gridiron grill with a broth-filled pot), baking, or a combination of all of the above.  On romantic and family picnics, a picnic basket and a blanket (to sit or recline on) are usually brought along. Outdoor games or some other form of entertainment are common at large picnics.  In established public parks, a  picnic area  generally includes picnic tables and possibly other items related to eating outdoors, such as built-in grills, water faucets, garbage containers, and restrooms.  Some picnics are a potluck, an entertainment at which each person contributed some dish to a common table for all to share. When the picnic is not also a cookout, the food eaten is rarely hot, instead taking the form of deli sandwiches, finger food, fresh fruit, salad, cold meats and accompanied by chilled wine or champagne or soft drinks.",https://en.wikipedia.org/wiki/Picnic
Podcast hosting,bad title,
Polo,"Polo  is a horseback mounted team sport. It is one of the world's oldest known team sports. The concept of the game and its variants date back from the 6th century BC to the 1st century AD. The sport originated from equestrian games played by nomadic Iranian peoples . Polo was at first a training game for cavalry units, usually the Persian king’s guard or other elite troops. A notable example is Saladin, who was known for being a skilled polo player which contributed to his cavalry training. It is now popular around the world, with well over 100 member countries in the Federation of International Polo. It is played professionally in 16 countries. It was an Olympic sport from 1900 to 1936.  Polo has been called ""the sport of kings"". It has become a spectator sport for equestrians and society, often supported by sponsorship.  The game is played by two opposing teams with the objective of scoring goals by using a long-handled wooden mallet to hit a small hard ball through the opposing team's goal. Each team has four mounted riders, and the game usually lasts one to two hours, divided into periods called chukkas (or ""chukkers"").  Arena polo has similar rules, and is played with three players per team. The playing area is smaller, enclosed, and usually of compacted sand or fine aggregate, often indoors. Arena polo has more maneuvering due to space limitations, and uses an air inflated ball, slightly larger than the hard field polo ball. Standard mallets are used, though slightly larger head  arena mallets  are an option.",https://en.wikipedia.org/wiki/Polo
Public transport riding,bad title,
Qigong,"Qigong  ( ),  qi gong ,  chi kung , or  chi gung  (simplified Chinese:  气功 ; traditional Chinese:  氣功 ; pinyin:  qìgōng ; Wade–Giles:  ch‘i kung ;  lit.  'life-energy cultivation') is a millennia-old system of coordinated body-posture and movement, breathing, and meditation used for the purposes of health, spirituality, and martial-arts training. With roots in Chinese medicine, philosophy, and martial arts,  qigong  is traditionally viewed by the Chinese and throughout Asia as a practice to cultivate and balance qi (pronounced approximately as ""chi""), translated as ""life energy"". Qigong  practice typically involves moving meditation, coordinating slow-flowing movement, deep rhythmic breathing, and a calm meditative state of mind. People practice  qigong  throughout China and worldwide for recreation, exercise, relaxation, preventive medicine, self-healing, alternative medicine, meditation, self-cultivation, and training for martial arts. Clinical research on  qigong  for its potential benefit in treating disease has shown no evidence that  qigong  has any therapeutic effect.",https://en.wikipedia.org/wiki/Qigong
Radio-controlled model playing,bad title,
Rafting,"Rafting  and  whitewater rafting  are recreational outdoor activities which use an inflatable raft to navigate a river or other body of water. This is often done on whitewater or different degrees of rough water. Dealing with risk  is often a part of the experience. This activity as an adventure sport has become popular since the 1950s, if not earlier, evolving from individuals paddling 10 feet (3.0 m) to 14 feet (4.3 m) rafts with double-bladed paddles or oars to multi-person rafts propelled by single-bladed paddles and steered by a person at the stern, or by the use of oars. Rafting on certain sections of rivers is considered an extreme sport and can be fatal, while other sections are not so extreme or difficult. Rafting is also a competitive sport practiced around the world which culminates in a world rafting championship event between the participating nations. The International Rafting Federation, often referred to as the IRF, is the worldwide body which oversees all aspects of the sport.",https://en.wikipedia.org/wiki/Rafting
Railway journeys,bad title,
Rappelling,"Abseiling  (/ˈæbseɪl/ or /ˈɑːpzaɪl/; from German  abseilen , 'to rope down'), also known as  rappelling  (/ɹæˈpɛl/ or /ɹəˈpɛl/; from French  rappeler , 'to recall' or 'to pull through'), is a controlled descent off a vertical drop, such as a rock face, using a rope.  This technique is used by climbers, mountaineers, cavers, canyoners, search and rescue and rope access technicians to descend cliffs or slopes when they are too steep and/or dangerous to descend without protection. Many climbers use this technique to protect established anchors from damage. Rope access technicians also use this as a method to access difficult-to-reach areas from above for various industrial applications like maintenance, construction, inspection and welding. To descend safely, abseilers use a variety of techniques to increase the friction on the rope to the point where it can be controlled comfortably. These techniques range from wrapping the rope around their body (e.g. The Dülfersitz) to using a custom built device like a rack. Practitioners choose a technique based on speed, safety, weight and other circumstantial concerns.  In the United States, the term ""rappelling"" is used nearly exclusively. In the United Kingdom, both terms are understood, but ""abseiling"" is strongly preferred. In Australia, New Zealand and Canada, the two terms are used interchangeably. Globally, the term ""rappelling"" appears in books written in English more often than ""abseiling"".",https://en.wikipedia.org/wiki/Abseiling
Renaissance fair,"A  Renaissance fair ,  Renaissance faire  or  Renaissance festival  is an outdoor weekend gathering open to the public and typically commercial in nature, which purportedly recreates a historical setting for the amusement of its guests. Some are permanent theme parks, while others are short-term events in a fairground, winery, or other large public or private spaces. Renaissance fairs generally include an abundance of costumed entertainers or fair-goers, musical and theatrical acts, art and handicrafts for sale, and festival food. Some offer campgrounds for those who wish to stay more than one day. Many Renaissance fairs are set during the reign of Queen Elizabeth I of England. Some are set earlier, during the reign of Henry VIII, or in other countries, such as France, and some are set outside the era of the Renaissance; these may include earlier medieval periods (including Vikings), or later periods, such as 17th- or 18th-century pirates. Some engage in deliberate ""time travel"" by encouraging participants to wear costumes representing several eras in a broad time period. Renaissance fairs encourage visitors to enter into the spirit of things with costumes and audience participation. Many welcome fantasy elements such as wizards and elves.",https://en.wikipedia.org/wiki/Renaissance fair
Renovating,"Renovations  (also called  remodeling ) is the process of improving a broken, damaged, or outdated structure. Renovations are typically either commercial or residential. Additionally, renovation can refer to making something new, or bringing something back to life and can apply in social contexts. For example, a community can be renovated if it is strengthened and revived.",https://en.wikipedia.org/wiki/Renovation
Road biking,"Road cycling  is the most widespread form of cycling. It includes recreational, racing, commuting, and utility cycling. Road cyclists are generally expected to obey the same rules and laws as other vehicle drivers or riders and may also be vehicular cyclists.",https://en.wikipedia.org/wiki/Road cycling
Rock climbing,"Rock climbing  is a sport in which participants climb up, down or across natural rock formations or artificial rock walls. The goal is to reach the summit of a formation or the endpoint of a usually pre-defined route without falling. Rock climbing is a physically and mentally demanding sport, one that often tests a climber's strength, endurance, agility and balance along with mental control. Knowledge of proper climbing techniques and the use of specialized climbing equipment is crucial for the safe completion of routes.  Because of the wide range and variety of rock formations around the world, rock climbing has been separated into several different styles and sub-disciplines, such as scrambling, another activity involving the scaling of hills and similar formations, differentiated by rock climbing's sustained use of hands to support the climber's weight as well as to provide balance.  Professional rock climbing competitions have the objectives of either completing the route in the quickest possible time or attaining the farthest point on an increasingly difficult route.",https://en.wikipedia.org/wiki/Rock climbing
Rock painting,"In archaeology,  rock art  is human-made markings placed on natural surfaces, typically vertical stone surfaces. A high proportion of surviving historic and prehistoric rock art is found in caves or partly enclosed rock shelters; this type also may be called  cave art  or  parietal art . A global phenomenon, rock art is found in many culturally diverse regions of the world. It has been produced in many contexts throughout human history. In terms of technique, the main groups are: petroglyphs, which are carved or scratched into the rock surface, cave paintings, and sculpted rock reliefs. Another technique creates geoglyphs that are formed on the ground. The oldest known rock art dates from the Upper Palaeolithic period, having been found in Europe, Australia, Asia, and Africa. Anthropologists studying these artworks believe that they likely had magico-religious significance.  The archaeological sub-discipline of rock art studies first developed in the late-19th century among Francophone scholars studying the rock art of the Upper Palaeolithic found in the cave systems of parts of Western Europe. Rock art continues to be of importance to indigenous peoples in various parts of the world, who view them as both sacred items and significant components of their cultural heritage. Such archaeological sites may become significant sources of cultural tourism and have been used in popular culture for their aesthetic qualities.",https://en.wikipedia.org/wiki/Rock art
Roller skating,"Roller skating  is traveling on surfaces with roller skates. It is a recreational activity, a sport, and a form of transportation. Roller rinks and skate parks are built for roller skating, though it also takes place on streets, sidewalks, and bike paths.  Roller skating originated in the performing arts. In the United States, roller skating as a hobby began to gain popularity in the 1930s. In the 1970s it was associated with disco music and roller discos. During the 1990s, inline outdoor roller skating became popular.",https://en.wikipedia.org/wiki/Roller skating
Rugby,bad title,
Running,"Running  is a method of terrestrial locomotion allowing humans and other animals to move rapidly on foot. Running is a type of gait characterized by an aerial phase in which all feet are above the ground (though there are exceptions). This is in contrast to walking, where one foot is always in contact with the ground, the legs are kept mostly straight and the center of gravity vaults over the stance leg or legs in an inverted pendulum fashion. A feature of a running body from the viewpoint of spring-mass mechanics is that changes in kinetic and potential energy within a stride occur simultaneously, with energy storage accomplished by springy tendons and passive muscle elasticity. The term running can refer to any of a variety of speeds ranging from jogging to sprinting.  Running in humans is associated with improved health and life expectancy. It is assumed that the ancestors of humankind developed the ability to run for long distances about 2.6 million years ago, probably in order to hunt animals. Competitive running grew out of religious festivals in various areas. Records of competitive racing date back to the Tailteann Games in Ireland between 632 BCE and 1171 BCE, while the first recorded Olympic Games took place in 776 BCE. Running has been described as the world's most accessible sport.",https://en.wikipedia.org/wiki/Running
Sailing,"Sailing    employs the wind—acting on sails, wingsails or kites—to propel a craft on the surface of the  water  (sailing ship, sailboat, windsurfer, or kitesurfer), on  ice  (iceboat) or on  land  (land yacht) over a chosen course, which is often part of a larger plan of navigation.  A course defined with respect to the true wind direction is called a point of sail.  Conventional sailing craft cannot derive power from sails on a point of sail that is too close to the wind. On a given point of sail, the sailor adjusts the alignment of each sail with respect to the apparent wind direction (as perceived on the craft) to mobilize the power of the wind. The forces transmitted via the sails are resisted by forces from the hull, keel, and rudder of a sailing craft, by forces from skate runners of an iceboat, or by forces from wheels of a land sailing craft to allow steering the course.  In the 21st century, most sailing represents a form of recreation or sport. Recreational sailing or yachting can be divided into racing and cruising.  Cruising can include extended offshore and ocean-crossing trips, coastal sailing within sight of land, and daysailing.  Until the mid of the 19th century, sailing ships were the primary means for marine commerce; this period is known as the Age of Sail.",https://en.wikipedia.org/wiki/Sailing
Sand art,bad title,
Scouting,"The  Scout movement , also known as  Scouting  or the  Scouts , is a voluntary non-political educational movement for young people. Although it requires an oath of allegiance to a nation's leaders and, in some countries, to a god, it otherwise allows membership without distinction of gender, race or origin in accordance with the principles of its founder, Lord Baden-Powell. The purpose of the Scout Movement is to contribute to the development of young people in achieving their full physical, intellectual, emotional, social and spiritual potentials as individuals, as responsible citizens and as members of their local, national and international communities. During the first half of the twentieth century, the movement grew to encompass three major age groups for boys: Cub Scout, Boy Scout and Rover Scout. In 1910, the Girl Guides was created, encompassing three major age groups for girls: Brownie Guide, Girl Guide and Girl Scout and Ranger Guide. It is one of several worldwide youth organizations.  In 1906 and 1907 Robert Baden-Powell, a lieutenant general in the British Army, wrote a book for boys about reconnaissance and scouting. This book,  Scouting for Boys , was based on his earlier books about military scouting, with influence and support of Frederick Russell Burnham (Chief of Scouts in British Africa), Ernest Thompson Seton of the Woodcraft Indians, William Alexander Smith of the Boys' Brigade, and his publisher Pearson. In mid-1907 Baden-Powell held a camp on Brownsea Island in England to test ideas for his book. This camp and the publication of   Scouting for Boys  (London, 1908) are generally regarded as the start of the Scout movement.    The movement employs the Scout method, a programme of informal education with an emphasis on practical outdoor activities, including camping, woodcraft, aquatics, hiking, backpacking, and sports. Another widely recognized movement characteristic is the Scout uniform, by intent hiding all differences of social standing in a country and making for equality, with neckerchief and campaign hat or comparable headwear. Distinctive uniform insignia include the fleur-de-lis and the trefoil, as well as badges and other patches.  The two largest umbrella organizations are the World Organization of the Scout Movement (WOSM), for boys-only and co-educational organizations, and the World Association of Girl Guides and Girl Scouts (WAGGGS), primarily for girls-only organizations but also accepting co-educational organizations. The year 2007 marked the centenary of Scouting worldwide, and member organizations planned events to celebrate the occasion.",https://en.wikipedia.org/wiki/Scouting
Scuba diving,"Scuba diving  is a mode of underwater diving where the diver uses a self-contained underwater breathing apparatus (scuba), which is completely independent of surface supply, to breathe underwater. Scuba divers carry their own source of breathing gas, usually compressed air, allowing them greater independence and freedom of movement than surface-supplied divers, and longer underwater endurance than breath-hold divers. Although the use of compressed air is common, a mixture of air and oxygen called enriched air or nitrox has become popular due to its benefit of reduced nitrogen intake during long or repetitive dives. Open circuit scuba systems discharge the breathing gas into the environment as it is exhaled, and consist of one or more diving cylinders containing breathing gas at high pressure which is supplied to the diver through a regulator. They may include additional cylinders for range extension, decompression gas or emergency breathing gas. Closed-circuit or semi-closed circuit rebreather scuba systems allow recycling of exhaled gases. The volume of gas used is reduced compared to that of open circuit, so a smaller cylinder or cylinders may be used for an equivalent dive duration. Rebreathers extend the time spent underwater compared to open circuit for the same gas consumption; they produce fewer bubbles and less noise than open circuit scuba which makes them attractive to covert military divers to avoid detection, scientific divers to avoid disturbing marine animals, and media divers to avoid bubble interference. Scuba diving may be done recreationally or professionally in a number of applications, including scientific, military and public safety roles, but most commercial diving uses surface-supplied diving equipment when this is practicable. Scuba divers engaged in armed forces covert operations may be referred to as frogmen, combat divers or attack swimmers. A scuba diver primarily moves underwater by using fins attached to the feet, but external propulsion can be provided by a diver propulsion vehicle, or a sled pulled from the surface. Other equipment needed for scuba diving includes a mask to improve underwater vision, exposure protection (ie: a wet suit or dry suit), equipment to control buoyancy, a diving regulator to control the pressure of breathing gas for diving, and equipment related to the specific circumstances and purpose of the dive. Some scuba divers use a snorkel when swimming on the surface. Scuba divers are trained in the procedures and skills appropriate to their level of certification by instructors affiliated to the diver certification organisations which issue these certifications. These include standard operating procedures for using the equipment and dealing with the general hazards of the underwater environment, and emergency procedures for self-help and assistance of a similarly equipped diver experiencing problems. A minimum level of fitness and health is required by most training organisations, but a higher level of fitness may be appropriate for some applications.",https://en.wikipedia.org/wiki/Scuba diving
Sculling or rowing,bad title,
Shooting,"Shooting  is the act or process of discharging a projectile from a ranged weapon (such as a gun, bow, crossbow, slingshot, or blowpipe). Even the acts of launching flame, artillery, darts, harpoons, grenades, rockets, and guided missiles can be considered acts of shooting.  When using a firearm, the act of shooting is often called  firing  as it involves initiating a combustion (deflagration) of chemical propellants.  Shooting can take place in a shooting range or in the field, in shooting sports, hunting or in combat.  The person involved in the shooting activity is called a  shooter .  A skilled, accurate shooter is a  marksman  or  sharpshooter , and a person's level of shooting proficiency is referred to as their  marksmanship .",https://en.wikipedia.org/wiki/Shooting
Shopping,"Shopping  is an activity in which a customer browses the available goods or services presented by one or more retailers with the potential intent to purchase a suitable selection of them. A typology of shopper types has been developed by scholars which identifies one group of shoppers as recreational shoppers, that is, those who enjoy shopping and view it as a  leisure activity. Online shopping has become a major disruptor in the retail industry as consumers can now search for product information and place product orders across different regions. Online retailers deliver their products directly to the consumers' home, offices or wherever they want. The B2C (business to consumer) process has made it easy for consumers to select any product online from a retailer's website and to have it delivered relatively quickly. Using online shopping methods, consumers do not need to consume energy by physically visiting physical stores. This way they save time and the cost of travelling. A retailer or a shop is a business that presents a selection of goods and offers to trade or sell them to customers for money or other goods.  Shoppers' shopping experiences may vary. They are based on a variety of factors including how the customer is treated, convenience, the type of goods being purchased, and mood. According to a 2000 report, in New York State, women purchase 80% of all consumer goods.",https://en.wikipedia.org/wiki/Shopping
Shuffleboard,"Shuffleboard , more precisely  deck shuffleboard , and also known  as  floor shuffleboard , is a game in which players use cues to push weighted discs, sending them gliding down a narrow court, with the purpose of having them come to rest within a marked scoring area. As a more generic term, it refers to the family of shuffleboard-variant games as a whole.",https://en.wikipedia.org/wiki/Shuffleboard
Skateboarding,"Skateboarding  is an action sport that involves riding and performing tricks using a skateboard, as well as a recreational activity, an art form, an entertainment industry job, and a method of transportation. Skateboarding has been shaped and influenced by many skateboarders throughout the years. A 2009 report found that the skateboarding market is worth an estimated $4.8 billion in annual revenue, with 11.08 million active skateboarders in the world. In 2016, it was announced that skateboarding will be represented at the 2020 Summer Olympics in Tokyo, for both male and female teams. Since the 1970s, skateparks have been constructed specifically for use by skateboarders, freestyle BMXers, aggressive skaters, and very recently, scooters. However, skateboarding has become controversial in areas in which the activity, although illegal, has damaged curbs, stoneworks, steps, benches, plazas, and parks.",https://en.wikipedia.org/wiki/Skateboarding
Skiing,"Skiing  is a means of transport using skis to glide on snow. Variations of purpose include basic transport, a recreational activity, or a competitive winter sport. Many types of competitive skiing events are recognized by the International Olympic Committee (IOC), and the International Ski Federation (FIS).",https://en.wikipedia.org/wiki/Skiing
Skimboarding,"Skimboarding  or  skimming  is a boardsport in which a skimboard (much like a surfboard but smaller and without fins) is used to glide across the water's surface to meet an incoming breaking wave, and ride it back to shore. Wave-riding skimboarders perform a variety of surface and air maneuvers, at various stages of their ride, out to, and back with, the wave. Some of these are known as ""wraps,"" ""big spins,"" ""360 shove-its"" and ""180s."" Unlike surfing, skimboarding begins on the beach by dropping the board onto the thin wash of previous waves. Skimboarders use their momentum to skim out to breaking waves, which they then catch back into shore in a manner similar to surfing.  Another aspect of skimboarding is ""flatland,"" which involves performing tricks derived from skateboarding such as ollies and shove-its on the wash of waves without catching shore breaks. Skimboarding originated in Southern California when Laguna Beach lifeguards wanted to surf the local shore breaks that were too fast and shallow for surfboards. Skimboarding has developed since then to ride waves much like surfing, performing aerial maneuvers and pulling into the barrel of the wave. Professionals have even started getting towed by waverunners into much larger waves.",https://en.wikipedia.org/wiki/Skimboarding
Skydiving,"Parachuting  is a method of transiting from a high point to Earth with the aid of gravity, involving the control of speed during the descent using a parachute or parachutes. It may involve more or less free-falling (the skydiving segment) which is a period when the parachute has not yet been deployed and the body gradually accelerates to terminal velocity.",https://en.wikipedia.org/wiki/Parachuting
Slacklining,"Slacklining  refers to the act of walking, running or balancing along a suspended length of flat webbing that is tensioned between two anchors. Slacklining is similar to slack rope walking and tightrope walking. Slacklines differ from tightwires and tightropes in the type of material used and the amount of tension applied during use. Slacklines are tensioned significantly less than tightropes or tightwires in order to create a dynamic line which will stretch and bounce like a long and narrow trampoline. Tension can be adjusted to suit the user, and different webbing may be used in various circumstances.",https://en.wikipedia.org/wiki/Slacklining
Sledding,"Sledding ,  sledging  or  sleighing  is a winter sport typically carried out in a prone or seated position on a vehicle generically known as a sled (North American), a sledge (British), or a sleigh. It is the basis of three Olympic sports: luge, skeleton and bobsledding. When practised on sand, it is known as a form of sandboarding. In Russia sledges are used for maritime activities including fishing and commuting from island to island on ice.",https://en.wikipedia.org/wiki/Sledding
Snorkeling,"Snorkeling  (British and Commonwealth English spelling:  snorkelling ) is the practice of swimming on or through a body of water while equipped with a diving mask, a shaped breathing tube called a snorkel, and usually swimfins. In cooler waters, a wetsuit may also be worn. Use of this equipment allows the snorkeler to observe underwater attractions for extended periods with relatively little effort and to breathe while face-down at the surface.  Snorkeling is a popular recreational activity, particularly at tropical resort locations. It provides the opportunity to observe underwater life in a natural setting without the complicated equipment and training required for scuba diving. It appeals to all ages because of how little effort is involved and is the basis of the two surface disciplines of the underwater sport of finswimming. Snorkeling is also used by scuba divers when on the surface, in underwater sports such as underwater hockey and underwater rugby, and as part of water-based searches conducted by search and rescue teams.",https://en.wikipedia.org/wiki/Snorkeling
Snowboarding,"Snowboarding  is a recreational and competitive activity that involves descending a snow-covered slope while standing on a snowboard that is almost always attached to a rider's feet. It features in the Winter Olympic Games and Winter Paralympic Games.  The development of snowboarding was inspired by skateboarding, sledding, surfing and skiing. It was developed in the United States in the 1960s, became a Winter Olympic Sport at Nagano in 1998 and featured in the Winter Paralympics at Sochi in 2014. As of 2015, its popularity (as measured by equipment sales) in the United States peaked in 2007 and has been in a decline since.",https://en.wikipedia.org/wiki/Snowboarding
